symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
RILYP,B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock,$3.05,0.15,5.172%,6026,93016051.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyp,2025-04-25
RILYT,B. Riley Financial Inc. 6.00% Senior Notes Due 2028,$7.41,0.38,5.405%,16378,225983259.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyt,2025-04-25
RILYZ,B. Riley Financial Inc. 5.25% Senior Notes due 2028,$6.95,0.4399,6.757%,81582,211954609.00,United States,,Investment Managers,Finance,/market-activity/stocks/rilyz,2025-04-25
RIME,Algorhythm Holdings Inc. Common Stock,$2.36,0.15,6.787%,52727,5651796.00,United States,,Diversified Electronic Products,Consumer Staples,/market-activity/stocks/rime,2025-04-25
RIO,Rio Tinto Plc Common Stock,$60.20,0.58,0.973%,3825257,75489137697.00,Australia,2002,Metal Mining,Basic Materials,/market-activity/stocks/rio,2025-04-25
RIOT,Riot Platforms Inc. Common Stock ,$7.50,0.38,5.337%,40070490,2626556520.00,United States,,Finance: Consumer Services,Finance,/market-activity/stocks/riot,2025-04-25
RITM,Rithm Capital Corp. Common Stock,$10.33,0.02,0.194%,5355296,5378418657.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/ritm,2025-04-25
RITM^A,Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$25.41,0.14,0.554%,9724,,United States,,,,/market-activity/stocks/ritm^a,2025-04-25
RITM^B,Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$25.266,0.156,0.621%,31156,,United States,,,,/market-activity/stocks/ritm^b,2025-04-25
RITM^C,Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$24.19,0.34,1.426%,25146,,United States,,,,/market-activity/stocks/ritm^c,2025-04-25
RITM^D,Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock,$23.7264,0.3264,1.395%,30094,,United States,,,,/market-activity/stocks/ritm^d,2025-04-25
RITR,Reitar Logtech Holdings Limited Ordinary shares,$3.753,-0.237,-5.94%,22909,308215125.00,Hong Kong,2024,Real Estate,Finance,/market-activity/stocks/ritr,2025-04-25
RIV,RiverNorth Opportunities Fund Inc. Common Stock,$11.03,-0.05,-0.451%,81889,0.00,United States,2015,Finance Companies,Finance,/market-activity/stocks/riv,2025-04-25
RIV^A,RiverNorth Opportunities Fund Inc. 6.00% Series A Perpetual Preferred Stock,$23.49,0.156,0.669%,3995,,United States,,,,/market-activity/stocks/riv^a,2025-04-25
RIVN,Rivian Automotive Inc. Class A Common Stock,$11.80,0.44,3.873%,27987822,13342430687.00,United States,2021,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/rivn,2025-04-25
RJF,Raymond James Financial Inc. Common Stock,$135.33,0.56,0.416%,2220825,27730474901.00,United States,,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/rjf,2025-04-25
RJF^B,Raymond James Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,$25.19,0.1005,0.401%,2073,,United States,,,,/market-activity/stocks/rjf^b,2025-04-25
RKDA,Arcadia Biosciences Inc. Common Stock,$2.9877,-0.0423,-1.396%,1419,4084305.00,United States,2015,Farming/Seeds/Milling,Consumer Staples,/market-activity/stocks/rkda,2025-04-25
RKLB,Rocket Lab USA Inc. Common Stock,$20.29,1.25,6.565%,17819299,9202429978.00,United States,2020,Military/Government/Technical,Industrials,/market-activity/stocks/rklb,2025-04-25
RKT,Rocket Companies Inc. Class A Common Stock,$12.10,-0.24,-1.945%,13553036,24153854496.00,United States,2020,Finance: Consumer Services,Finance,/market-activity/stocks/rkt,2025-04-25
RL,Ralph Lauren Corporation Common Stock,$212.53,2.94,1.403%,1060131,13126748614.00,United States,1997,Apparel,Consumer Discretionary,/market-activity/stocks/rl,2025-04-25
RLAY,Relay Therapeutics Inc. Common Stock,$3.11,0.18,6.143%,2575950,527212950.00,United States,2020,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/rlay,2025-04-25
RLGT,Radiant Logistics Inc. Common Stock,$5.98,0.11,1.874%,167142,281110968.00,United States,,Oil Refining/Marketing,Consumer Discretionary,/market-activity/stocks/rlgt,2025-04-25
RLI,RLI Corp. Common Stock (DE),$78.07,-0.13,-0.166%,403707,7164025785.00,United States,,Property-Casualty Insurers,Finance,/market-activity/stocks/rli,2025-04-25
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,$6.91,0.04,0.582%,2086166,1050055540.00,United States,2011,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rlj,2025-04-25
RLJ^A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,$23.98,0.12,0.503%,24482,,United States,,,,/market-activity/stocks/rlj^a,2025-04-25
RLMD,Relmada Therapeutics Inc. Common Stock,$0.69,0.312,82.54%,33760571,22902219.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rlmd,2025-04-25
RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,$14.53,0.04,0.276%,55941,0.00,,2022,Investment Managers,Finance,/market-activity/stocks/rlty,2025-04-25
RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,$1.80,0.06,3.448%,5611865,2827423026.00,Cayman Islands,2021, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/rlx,2025-04-25
RLYB,Rallybio Corporation Common Stock,$0.2956,0.0116,4.085%,149195,12300519.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rlyb,2025-04-25
RM,Regional Management Corp. Common Stock,$32.99,0.68,2.105%,36572,324339898.00,United States,2012,Finance: Consumer Services,Finance,/market-activity/stocks/rm,2025-04-25
RMAX,RE/MAX Holdings Inc. Class A Common Stock,$7.23,0.10,1.403%,130421,137246526.00,United States,2013,Real Estate,Finance,/market-activity/stocks/rmax,2025-04-25
RMBI,Richmond Mutual Bancorporation Inc. Common Stock,$13.84,0.10,0.728%,37550,145260322.00,United States,2019,Major Banks,Finance,/market-activity/stocks/rmbi,2025-04-25
RMBL,RumbleOn Inc. Class B Common Stock,$2.38,0.10,4.386%,88845,89934962.00,United States,,EDP Services,Technology,/market-activity/stocks/rmbl,2025-04-25
RMBS,Rambus Inc. Common Stock,$45.94,1.66,3.749%,1308695,4908980857.00,United States,1997,Semiconductors,Technology,/market-activity/stocks/rmbs,2025-04-25
RMCF,Rocky Mountain Chocolate Factory Inc. Common Stock,$1.38,0.05,3.759%,4049,10608477.00,United States,,Specialty Foods,Consumer Staples,/market-activity/stocks/rmcf,2025-04-25
RMCO,Royalty Management Holding Corporation Class A Common Stock,$1.22,0.03,2.521%,6061,18249757.00,United States,2023,Multi-Sector Companies,Miscellaneous,/market-activity/stocks/rmco,2025-04-25
RMCOW,Royalty Management Holding Corporation Warrant,$0.0155,-0.0045,-22.50%,10344,231862.00,United States,2023,Multi-Sector Companies,Miscellaneous,/market-activity/stocks/rmcow,2025-04-25
RMD,ResMed Inc. Common Stock,$214.44,0.36,0.168%,1691746,31494140609.00,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/rmd,2025-04-25
RMI,RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock,$14.07,0.11,0.788%,16892,89671881.00,,2018,Finance/Investors Services,Finance,/market-activity/stocks/rmi,2025-04-25
RMM,RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock,$13.29,0.14,1.065%,38721,262339656.00,,2019,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/rmm,2025-04-25
RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock,$13.9864,0.0864,0.622%,14064,276086333.00,,2022,Investment Managers,Finance,/market-activity/stocks/rmmz,2025-04-25
RMNI,Rimini Street Inc. (DE) Common Stock,$3.12,-0.04,-1.266%,109475,284843520.00,United States,2015,Business Services,Consumer Discretionary,/market-activity/stocks/rmni,2025-04-25
RMR,The RMR Group Inc. Class A Common Stock,$14.62,-0.04,-0.273%,164626,465569339.00,United States,,Professional Services,Consumer Discretionary,/market-activity/stocks/rmr,2025-04-25
RMSG,Real Messenger Corporation Ordinary Shares,$2.07,-0.04,-1.896%,2019,19295087.00,United States,,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/rmsg,2025-04-25
RMSGW,Real Messenger Corporation Warrants,$0.028,-0.002,-6.667%,14829,260996.00,United States,,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/rmsgw,2025-04-25
RMT,Royce Micro-Cap Trust Inc. Common Stock,$7.99,0.10,1.267%,175551,369690165.00,United States,,Investment Managers,Finance,/market-activity/stocks/rmt,2025-04-25
RMTI,Rockwell Medical Inc. Common Stock,$1.15,0.10,9.524%,283512,39165458.00,United States,1998,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rmti,2025-04-25
RNA,Avidity Biosciences Inc. Common Stock,$30.68,1.23,4.177%,1241965,3688113395.00,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rna,2025-04-25
RNAC,Cartesian Therapeutics Inc. Common Stock,$11.63,0.37,3.286%,52864,301299585.00,United States,2016,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rnac,2025-04-25
RNAZ,TransCode Therapeutics Inc. Common Stock,$0.314,0.0031,0.997%,2018497,7329180.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rnaz,2025-04-25
RNG,RingCentral Inc. Class A Common Stock,$23.51,0.61,2.664%,986697,2132871093.00,United States,2013,EDP Services,Technology,/market-activity/stocks/rng,2025-04-25
RNGR,Ranger Energy Services Inc. Class A Common Stock,$12.17,-0.27,-2.17%,80449,270818353.00,United States,2017,Oilfield Services/Equipment,Energy,/market-activity/stocks/rngr,2025-04-25
RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares,$20.75,0.06,0.29%,81754,1019626531.00,United States,2003,Investment Managers,Finance,/market-activity/stocks/rnp,2025-04-25
RNR,RenaissanceRe Holdings Ltd. Common Stock,$239.96,-3.54,-1.454%,519967,11818303314.00,Bermuda,,Property-Casualty Insurers,Finance,/market-activity/stocks/rnr,2025-04-25
RNR^F,RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share,$21.44,0.20,0.942%,9644,,Bermuda,,,,/market-activity/stocks/rnr^f,2025-04-25
RNR^G,RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares,$15.78,0.21,1.349%,15631,,Bermuda,,,,/market-activity/stocks/rnr^g,2025-04-25
RNST,Renasant Corporation Common Stock,$31.11,2.48,8.662%,2000770,1980383083.00,United States,2023,Major Banks,Finance,/market-activity/stocks/rnst,2025-04-25
RNTX,Rein Therapeutics Inc. Common Stock,$1.86,0.01,0.541%,52401,40905840.00,United States,2017,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rntx,2025-04-25
RNW,ReNew Energy Global plc Class A Ordinary Shares,$6.34,-0.09,-1.40%,550436,3097303322.00,United Kingdom,,Electric Utilities: Central,Utilities,/market-activity/stocks/rnw,2025-04-25
RNWWW,ReNew Energy Global plc Warrant,$0.12,0.01,9.091%,5000,58624038.00,United Kingdom,,Electric Utilities: Central,Utilities,/market-activity/stocks/rnwww,2025-04-25
RNXT,RenovoRx Inc. Common Stock,$0.98,0.03,3.158%,180942,35815817.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rnxt,2025-04-25
ROAD,Construction Partners Inc. Class A Common Stock,$77.18,0.12,0.156%,408074,4318174846.00,United States,2018,Military/Government/Technical,Industrials,/market-activity/stocks/road,2025-04-25
ROCK,Gibraltar Industries Inc. Common Stock,$51.28,0.06,0.117%,251788,1556647270.00,United States,1993,Steel/Iron Ore,Industrials,/market-activity/stocks/rock,2025-04-25
ROG,Rogers Corporation Common Stock,$55.06,-0.17,-0.308%,362818,1019606311.00,United States,1960,Major Chemicals,Industrials,/market-activity/stocks/rog,2025-04-25
ROIV,Roivant Sciences Ltd. Common Shares,$10.74,0.32,3.071%,7796420,7663521179.00,United Kingdom,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/roiv,2025-04-25
ROK,Rockwell Automation Inc. Common Stock,$239.83,5.41,2.308%,924263,27118285119.00,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/rok,2025-04-25
ROKU,Roku Inc. Class A Common Stock,$62.58,3.35,5.656%,4293491,9133204056.00,United States,2017,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/roku,2025-04-25
ROL,Rollins Inc. Common Stock,$54.93,-0.73,-1.312%,4086911,26598476943.00,United States,,Diversified Commercial Services,Finance,/market-activity/stocks/rol,2025-04-25
ROLR,High Roller Technologies Inc. Common Stock,$3.10,-0.13,-4.025%,12007,25963582.00,,2024,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/rolr,2025-04-25
ROMA,Roma Green Finance Limited Ordinary Shares,$1.105,-0.005,-0.45%,23564,17193800.00,Hong Kong,2024,Professional Services,Consumer Discretionary,/market-activity/stocks/roma,2025-04-25
ROOT,Root Inc. Class A Common Stock,$147.60,12.65,9.374%,625496,2243520000.00,United States,2020,Property-Casualty Insurers,Finance,/market-activity/stocks/root,2025-04-25
ROP,Roper Technologies Inc. Common Stock,$551.08,-0.22,-0.04%,623474,59177839874.00,United States,1992,Industrial Machinery/Components,Industrials,/market-activity/stocks/rop,2025-04-25
ROST,Ross Stores Inc. Common Stock,$138.22,0.33,0.239%,2294456,45449703445.00,United States,1985,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/rost,2025-04-25
RPAY,Repay Holdings Corporation Class A Common Stock,$4.41,0.09,2.083%,984478,406198123.00,United States,2018,Business Services,Consumer Discretionary,/market-activity/stocks/rpay,2025-04-25
RPD,Rapid7 Inc. Common Stock,$23.26,0.35,1.528%,982609,1487915521.00,United States,2015,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/rpd,2025-04-25
RPID,Rapid Micro Biosystems Inc. Class A Common Stock,$2.31,0.01,0.435%,97550,99876754.00,United States,2021,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/rpid,2025-04-25
RPM,RPM International Inc. Common Stock,$103.80,-0.22,-0.211%,638170,13330257161.00,United States,,Paints/Coatings,Consumer Discretionary,/market-activity/stocks/rpm,2025-04-25
RPRX,Royalty Pharma plc Class A Ordinary Shares ,$31.69,-0.50,-1.553%,4185600,18267800862.00,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rprx,2025-04-25
RPT,Rithm Property Trust Inc. Common stock,$2.74,0.03,1.107%,156995,130122567.00,United States,2015,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/rpt,2025-04-25
RPT^C,Rithm Property Trust Inc. 9.875% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$25.29,0.1676,0.667%,3061,,United States,,,,/market-activity/stocks/rpt^c,2025-04-25
RPTX,Repare Therapeutics Inc. Common Shares,$1.28,-0.09,-6.569%,724199,54413706.00,Canada,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rptx,2025-04-25
RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,$11.82,0.09,0.767%,295986,1587430823.00,United States,2002,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/rqi,2025-04-25
RR,Richtech Robotics Inc. Class B Common Stock,$2.00,0.19,10.497%,5028341,229007562.00,United States,2023,Industrial Machinery/Components,Industrials,/market-activity/stocks/rr,2025-04-25
RRBI,Red River Bancshares Inc. Common Stock,$51.31,-0.17,-0.33%,7903,347761581.00,United States,2019,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/rrbi,2025-04-25
RRC,Range Resources Corporation Common Stock,$34.05,0.76,2.283%,5001599,8217316158.00,United States,,Oil & Gas Production,Energy,/market-activity/stocks/rrc,2025-04-25
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,$2.68,-0.04,-1.471%,583212,46812881.00,United States,2002,Restaurants,Consumer Discretionary,/market-activity/stocks/rrgb,2025-04-25
RRR,Red Rock Resorts Inc. Class A Common Stock,$41.85,0.40,0.965%,734191,4437944748.00,United States,2016,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/rrr,2025-04-25
RRX,Regal Rexnord Corporation Common Stock,$102.59,1.39,1.374%,675769,6798471565.00,United States,1976,Metal Fabrications,Consumer Discretionary,/market-activity/stocks/rrx,2025-04-25
RS,Reliance Inc. Common Stock,$283.11,3.02,1.078%,344989,14996925286.00,United States,1994,Metal Fabrications,Industrials,/market-activity/stocks/rs,2025-04-25
RSF,RiverNorth Capital and Income Fund Common Stock,$15.13,-0.03,-0.198%,23851,50558060.00,,2019,Investment Managers,Finance,/market-activity/stocks/rsf,2025-04-25
RSG,Republic Services Inc. Common Stock,$241.37,-1.20,-0.495%,1586644,75376219106.00,United States,1998,Environmental Services,Utilities,/market-activity/stocks/rsg,2025-04-25
RSI,Rush Street Interactive Inc. Class A Common Stock,$11.75,0.16,1.381%,967311,2679704037.00,United States,2020,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/rsi,2025-04-25
RSKD,Riskified Ltd. Class A Ordinary Shares,$4.53,0.02,0.443%,261226,732430703.00,,2021,Business Services,Consumer Discretionary,/market-activity/stocks/rskd,2025-04-25
RSLS,ReShape Lifesciences Inc. Common Stock,$0.39,-0.0046,-1.166%,3561817,4397737.00,United States,2016,Medical/Dental Instruments,Health Care,/market-activity/stocks/rsls,2025-04-25
RSSS,Research Solutions Inc Common Stock,$2.62,-0.037,-1.393%,32018,85534687.00,United States,,Business Services,Consumer Discretionary,/market-activity/stocks/rsss,2025-04-25
