symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
WBD,Warner Bros. Discovery Inc. Series A Common Stock,$8.33,0.38,4.78%,57586506,20448186927,United States,NA,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/wbd,2025-04-24
WBS,Webster Financial Corporation Common Stock,$47.16,1,2.166%,2257530,8080633454,United States,NA,Major Banks,Finance,/market-activity/stocks/wbs,2025-04-24
WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,$18.945,0.005,0.026%,3651,NA,United States,NA,NA,NA,/market-activity/stocks/wbs^f,2025-04-24
WBS^G,Webster Financial Corporation Depositary Shares each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock,$22.51,0.36,1.625%,6104,NA,United States,NA,NA,NA,/market-activity/stocks/wbs^g,2025-04-24
WBTN,WEBTOON Entertainment Inc. Common stock,$8.90,0.23,2.653%,270500,1146890988,United States,2024,Publishing,Consumer Discretionary,/market-activity/stocks/wbtn,2025-04-24
WBX,Wallbox N.V. Class A Ordinary Shares,$0.38,0.001,0.264%,129149,79726662,Spain,NA,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/wbx,2025-04-24
WCC,WESCO International Inc. Common Stock,$154.19,4.43,2.958%,1104691,7523844293,United States,1999,Telecommunications Equipment,Consumer Discretionary,/market-activity/stocks/wcc,2025-04-24
WCC^A,WESCO International Inc. Depositary Shares each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock,$25.3594,0.0194,0.077%,7171,NA,United States,NA,NA,NA,/market-activity/stocks/wcc^a,2025-04-24
WCN,Waste Connections Inc. Common Shares,$195.68,-2.22,-1.122%,2362428,50492762541,Canada,NA,Environmental Services,Utilities,/market-activity/stocks/wcn,2025-04-24
WCT,Wellchange Holdings Company Limited Ordinary shares,$0.2657,0.0307,13.064%,1745349,5606270,Hong Kong,2024,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/wct,2025-04-24
WD,Walker & Dunlop Inc Common Stock,$75.31,0.9,1.21%,144617,2545346358,United States,2010,Finance: Consumer Services,Finance,/market-activity/stocks/wd,2025-04-24
WDAY,Workday Inc. Class A Common Stock,$224.87,3.88,1.756%,1655915,59815420000,United States,NA,EDP Services,Technology,/market-activity/stocks/wday,2025-04-24
WDC,Western Digital Corporation Common Stock,$37.70,1.02,2.781%,5526143,13112961105,United States,NA,Electronic Components,Technology,/market-activity/stocks/wdc,2025-04-24
WDFC,WD-40 Company Common Stock,$224.16,-0.76,-0.338%,98559,3036328794,United States,1973,Major Chemicals,Industrials,/market-activity/stocks/wdfc,2025-04-24
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),$1.19,-0.06,-4.80%,346957,440493019,Cayman Islands,2021,Specialty Insurers,Finance,/market-activity/stocks/wdh,2025-04-24
WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest,$13.72,0.04,0.292%,146656,0,United States,2021,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/wdi,2025-04-24
WDS,Woodside Energy Group Limited American Depositary Shares each representing one Ordinary Share,$12.82,0.02,0.156%,645908,24341972064,Australia,2022,Oil & Gas Production,Energy,/market-activity/stocks/wds,2025-04-24
WEA,Western Asset Bond Fund Share of Beneficial Interest,$10.87,0.04,0.369%,17240,0,United States,2002,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/wea,2025-04-24
WEAV,Weave Communications Inc. Common Stock,$9.40,0.34,3.753%,637674,694662265,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/weav,2025-04-24
WEC,WEC Energy Group Inc. Common Stock,$108.76,-0.37,-0.339%,1598448,34558720897,United States,NA,Power Generation,Utilities,/market-activity/stocks/wec,2025-04-24
WELL,Welltower Inc. Common Stock,$147.65,0.4,0.272%,1976362,94689135354,United States,NA,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/well,2025-04-24
WEN,Wendy's Company (The) Common Stock,$12.73,0.16,1.273%,4085913,2552174916,United States,NA,Restaurants,Consumer Discretionary,/market-activity/stocks/wen,2025-04-24
WERN,Werner Enterprises Inc. Common Stock,$28.26,-0.24,-0.842%,807530,1748508626,United States,1986,Trucking Freight/Courier Services,Industrials,/market-activity/stocks/wern,2025-04-24
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,$37.90,-0.17,-0.447%,1292257,14452071092,United States,2012,Natural Gas Distribution,Utilities,/market-activity/stocks/wes,2025-04-24
WEST,Westrock Coffee Company Common Stock,$5.89,0,0.00%,250948,555001713,United States,NA,Beverages (Production/Distribution),Consumer Staples,/market-activity/stocks/west,2025-04-24
WETH,Wetouch Technology Inc. Common Stock,$1.06,-0.15,-12.397%,380852,12647426,China,NA,Computer peripheral equipment,Technology,/market-activity/stocks/weth,2025-04-24
WETO,Webus International Limited Ordinary Shares,$4.20,0.11,2.689%,30415,92400000,China,2025,Other Transportation,Industrials,/market-activity/stocks/weto,2025-04-24
WEX,WEX Inc. common stock,$126.50,2.48,2.00%,549007,4910159485,United States,NA,Business Services,Consumer Discretionary,/market-activity/stocks/wex,2025-04-24
WEYS,Weyco Group Inc. Common Stock,$28.40,-1.03,-3.50%,19955,273872248,United States,NA,Apparel,Consumer Staples,/market-activity/stocks/weys,2025-04-24
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),$36.44,-0.22,-0.60%,52918,9019356192,South Korea,NA,Commercial Banks,Finance,/market-activity/stocks/wf,2025-04-24
WFC,Wells Fargo & Company Common Stock,$67.94,1.71,2.582%,20678780,223399396381,United States,NA,Major Banks,Finance,/market-activity/stocks/wfc,2025-04-24
WFC^A,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series AA,$18.88,0.26,1.396%,53230,NA,United States,NA,NA,NA,/market-activity/stocks/wfc^a,2025-04-24
WFC^C,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series CC,$17.6015,0.2115,1.216%,76976,NA,United States,NA,NA,NA,/market-activity/stocks/wfc^c,2025-04-24
WFC^D,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in  a share of Non-Cumulative Perpetual Class A Preferred Stock Series DD,$17.20,0.2,1.176%,119162,NA,United States,NA,NA,NA,/market-activity/stocks/wfc^d,2025-04-24
WFC^L,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,$1180.005,10.005,0.855%,5519,NA,United States,NA,NA,NA,/market-activity/stocks/wfc^l,2025-04-24
WFC^Y,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Y,$22.80,0.16,0.707%,26141,NA,United States,NA,NA,NA,/market-activity/stocks/wfc^y,2025-04-24
WFC^Z,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Z,$19.20,0.15,0.787%,158199,NA,United States,NA,NA,NA,/market-activity/stocks/wfc^z,2025-04-24
WFCF,Where Food Comes From Inc. Common Stock,$11.00,-0.25,-2.222%,2247,57564562,United States,NA,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/wfcf,2025-04-24
WFF,WF Holding Limited Ordinary Shares,$3.71,-0.075,-1.982%,95828,92564500,Malaysia,2025,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/wff,2025-04-24
WFG,West Fraser Timber Co. Ltd Common stock,$72.86,-1.69,-2.267%,415346,5806184037,NA,2021,Forest Products,Basic Materials,/market-activity/stocks/wfg,2025-04-24
WFRD,Weatherford International plc Ordinary Shares,$41.74,-3.23,-7.183%,3021522,3040607567,United States,NA,Metal Fabrications,Industrials,/market-activity/stocks/wfrd,2025-04-24
WGO,Winnebago Industries Inc. Common Stock,$31.96,0.06,0.188%,557548,895690857,United States,NA,Homebuilding,Industrials,/market-activity/stocks/wgo,2025-04-24
WGRX,Wellgistics Health Inc. Common Stock,$4.17,0.675,19.313%,143934,216608135,United States,2025,Other Pharmaceuticals,Health Care,/market-activity/stocks/wgrx,2025-04-24
WGS,GeneDx Holdings Corp. Class A Common Stock,$105.69,8.8,9.082%,1240934,2966535879,United States,2020,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/wgs,2025-04-24
WGSWW,GeneDx Holdings Corp. Warrant,$0.1503,-8e-4,-0.529%,26638,4218662,United States,2020,Retail: Computer Software & Peripheral Equipment,Technology,/market-activity/stocks/wgsww,2025-04-24
WH,Wyndham Hotels & Resorts Inc. Common Stock,$83.20,2.37,2.932%,1329894,6468462624,United States,2018,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/wh,2025-04-24
WHD,Cactus Inc. Class A Common Stock,$37.30,0,0.00%,804299,2968486445,United States,2018,Metal Fabrications,Industrials,/market-activity/stocks/whd,2025-04-24
WHF,WhiteHorse Finance Inc. Common Stock,$9.83,0.05,0.511%,37453,228479555,United States,NA,Finance Companies,Finance,/market-activity/stocks/whf,2025-04-24
WHFCL,WhiteHorse Finance Inc. 7.875% Notes due 2028,$25.15,0,0.00%,898,584563663,United States,NA,NA,NA,/market-activity/stocks/whfcl,2025-04-24
WHG,Westwood Holdings Group Inc Common Stock,$16.59,-0.11,-0.659%,14556,155608808,United States,NA,Investment Managers,Finance,/market-activity/stocks/whg,2025-04-24
WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock,$1.23,-0.03,-2.381%,573240,286943,United States,2012,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/whlr,2025-04-24
WHLRD,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,$33.51,0.41,1.239%,4387,7817447,United States,NA,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/whlrd,2025-04-24
WHLRP,Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock,$3.82,0,0.00%,4,891156,United States,NA,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/whlrp,2025-04-24
WHR,Whirlpool Corporation Common Stock,$77.74,0.42,0.543%,1746058,4305460038,United States,NA,Consumer Electronics/Appliances,Consumer Discretionary,/market-activity/stocks/whr,2025-04-24
WHWK,Whitehawk Therapeutics Inc. Common Stock,$1.54,0,0.00%,21931,72048312,United States,NA,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/whwk,2025-04-24
WIA,Western Asset Inflation-Linked Income Fund,$8.16,0,0.00%,18866,0,United States,2003,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/wia,2025-04-24
WILC,G. Willi-Food International  Ltd. Ordinary Shares,$15.00,0.05,0.334%,4266,208005255,Israel,NA,Food Distributors,Consumer Discretionary,/market-activity/stocks/wilc,2025-04-24
WIMI,WiMi Hologram Cloud Inc. Class B Ordinary Shares,$4.93,-0.1,-1.988%,699438,24208282,China,2020,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/wimi,2025-04-24
WINA,Winmark Corporation Common Stock,$358.97,6.77,1.922%,32178,1267885630,United States,NA,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/wina,2025-04-24
WING,Wingstop Inc. Common Stock,$216.38,6.14,2.92%,654055,6202023125,United States,2015,Restaurants,Consumer Discretionary,/market-activity/stocks/wing,2025-04-24
WINT,Windtree Therapeutics Inc. Common Stock,$1.13,0.04,3.67%,159742,4018227,United States,NA,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/wint,2025-04-24
WIT,Wipro Limited Common Stock,$2.83,0.06,2.166%,10995303,29574282472,India,NA,EDP Services,Technology,/market-activity/stocks/wit,2025-04-24
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,$8.57,-0.01,-0.117%,106241,0,United States,2004,Finance Companies,Finance,/market-activity/stocks/wiw,2025-04-24
WIX,Wix.com Ltd. Ordinary Shares,$158.86,4.25,2.749%,755192,8843446122,Israel,2013,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/wix,2025-04-24
WK,Workiva Inc. Class A Common Stock,$69.95,1.13,1.642%,512215,3926015239,United States,2014,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/wk,2025-04-24
WKC,World Kinect Corporation Common Stock,$23.99,0.21,0.883%,926405,1361418106,United States,NA,Oil Refining/Marketing,Energy,/market-activity/stocks/wkc,2025-04-24
WKEY,WISeKey International Holding Ltd American Depositary Shares,$3.90,0.12,3.175%,109003,35528821,Switzerland,NA,EDP Services,Technology,/market-activity/stocks/wkey,2025-04-24
WKHS,Workhorse Group Inc. Common Stock,$1.18,-0.03,-2.479%,1180239,6048199,United States,NA,Auto Manufacturing,Consumer Discretionary,/market-activity/stocks/wkhs,2025-04-24
WKSP,Worksport Ltd. Common Stock,$2.85,0.19,7.143%,91009,13667235,Canada,NA,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/wksp,2025-04-24
WLAC,Willow Lane Acquisition Corp. Class A Ordinary Shares,$10.02,-0.01,-0.10%,1419,0,United States,2024,NA,NA,/market-activity/stocks/wlac,2025-04-24
WLDN,Willdan Group Inc. Common Stock,$37.71,0.125,0.333%,55986,543312180,United States,2006,Military/Government/Technical,Consumer Discretionary,/market-activity/stocks/wldn,2025-04-24
WLDS,Wearable Devices Ltd. Ordinary Share,$1.99,-0.31,-13.478%,1815346,2047670,Israel,2022,Computer Communications Equipment,Telecommunications,/market-activity/stocks/wlds,2025-04-24
WLDSW,Wearable Devices Ltd. Warrant,$2.30,0,0.00%,76,2366654,Israel,2022,Computer Communications Equipment,Telecommunications,/market-activity/stocks/wldsw,2025-04-24
WLFC,Willis Lease Finance Corporation Common Stock,$140.67,6.235,4.638%,35285,929320881,United States,1996,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/wlfc,2025-04-24
WLGS,Wang & Lee Group Inc. Ordinary Shares,$0.187,0.0047,2.578%,1869342,2822549,Hong Kong,2023,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/wlgs,2025-04-24
WLK,Westlake Corporation Common Stock,$92.46,-0.93,-0.996%,622167,11856100402,United States,2004,Major Chemicals,Industrials,/market-activity/stocks/wlk,2025-04-24
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,$23.62,-0.01,-0.042%,18584,832334693,United States,2014,Major Chemicals,Industrials,/market-activity/stocks/wlkp,2025-04-24
WLY,John Wiley & Sons Inc. Common Stock,$42.92,0.19,0.445%,198998,2311287796,United States,NA,Books,Consumer Discretionary,/market-activity/stocks/wly,2025-04-24
WLYB,John Wiley & Sons Inc. Common Stock,$42.53,0,0.00%,9,2290285880,United States,NA,Books,Consumer Discretionary,/market-activity/stocks/wlyb,2025-04-24
WM,Waste Management Inc. Common Stock,$228.63,-1.33,-0.578%,1797177,91935652819,United States,NA,Environmental Services,Utilities,/market-activity/stocks/wm,2025-04-24
WMB,Williams Companies Inc. (The) Common Stock,$58.48,0.28,0.481%,5750664,71308716372,United States,NA,Natural Gas Distribution,Utilities,/market-activity/stocks/wmb,2025-04-24
WMG,Warner Music Group Corp. Class A Common Stock,$28.61,0.57,2.033%,932654,14887529497,United States,2020,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/wmg,2025-04-24
WMK,Weis Markets Inc. Common Stock,$84.60,0.52,0.618%,143678,2275608278,United States,NA,Food Chains,Consumer Staples,/market-activity/stocks/wmk,2025-04-24
WMPN,William Penn Bancorporation Common Stock,$11.47,0.37,3.333%,12623,105618249,United States,2021,Banks,Finance,/market-activity/stocks/wmpn,2025-04-24
WMS,Advanced Drainage Systems Inc. Common Stock,$105.94,1.22,1.165%,395775,8218259586,United States,2014,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/wms,2025-04-24
WMT,Walmart Inc. Common Stock,$94.96,0.11,0.116%,18046886,761280023202,United States,NA,Department/Specialty Retail Stores,Consumer Discretionary,/market-activity/stocks/wmt,2025-04-24
WNC,Wabash National Corporation Common Stock,$10.11,0.04,0.397%,576253,429167832,United States,1991,Construction/Ag Equipment/Trucks,Industrials,/market-activity/stocks/wnc,2025-04-24
WNEB,Western New England Bancorp Inc. Common Stock,$9.16,0.21,2.346%,85656,190056242,United States,NA,Savings Institutions,Finance,/market-activity/stocks/wneb,2025-04-24
WNS,WNS (Holdings) Limited Ordinary Shares,$64.90,0.14,0.216%,728085,3000497233,India,2024,Business Services,Consumer Discretionary,/market-activity/stocks/wns,2025-04-24
WNW,Meiwu Technology Company Limited Ordinary Shares,$2.11,-0.34,-13.878%,1776570,6684672,China,2020,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/wnw,2025-04-24
WOK,WORK Medical Technology Group LTD Class A Ordinary Shares,$0.4336,0.0208,5.039%,60985,6327066,China,2024,Medical/Dental Instruments,Health Care,/market-activity/stocks/wok,2025-04-24
WOLF,Wolfspeed Inc. Common Stock,$2.57,0.06,2.39%,15949672,399817784,United States,NA,Semiconductors,Technology,/market-activity/stocks/wolf,2025-04-24
WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,$3.06,-0.05,-1.608%,3091967,964285438,United States,2021,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/woof,2025-04-24
WOR,Worthington Enterprises Inc. Common Shares,$47.87,0.06,0.125%,275097,2389537609,United States,NA,Steel/Iron Ore,Industrials,/market-activity/stocks/wor,2025-04-24
WORX,SCWorx Corp. Common Stock,$0.6075,-0.046,-7.039%,207796,1279246,United States,2016,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/worx,2025-04-24
